SMILES,TITLE,receptor,Chemgauss4
CC1([C@H]([C@@H](C(=[NH2+])N1)c2cc([nH]n2)C(=O)N)O)C,SIM-276029-G17,Not Available,-15.028151
Cc1ccc(cc1C(=O)Nc2c3ccc(nc3[nH]n2)O)Br,T2K-471795,Not Available,-15.028051
Cc1c(c(n[nH]1)C)[C@H]2COCC[N@H+]2Cc3[nH]nc(n3)C,SIM-255079-ENA,Not Available,-15.022854
c1ccc2c(c1)[nH]c(n2)[C@H]([C@@H]([C@H]([C@@H](CO)O)O)O)O,T2K-239292,Not Available,-15.020933
CCCOc1cccc(c1)[C@@H]2c3c(n[nH]c3C(=O)N2C[C@@H]4CCCO4)c5ccccc5O,EDB=128525,Not Available,-15.017761
C[C@H](C[NH+]1CCN(CC1)C(=O)c2cc(nc3c2cccc3)O)O,SIM-169358-EMO,Not Available,-15.017132
C[C@H](C[NH+]1CCN(CC1)C(=O)c2cc(nc3c2cccc3)O)O,SIM-169357-EMO,Not Available,-15.017132
CCCCOc1ccc(cc1)[C@@H]2c3c(n[nH]c3C(=O)N2Cc4ccco4)c5ccccc5O,EDB=43571,Not Available,-15.015783
CC(C)c1nc(sn1)N[C@H]2CC[C@H]3[C@@H]2CN(C3)C(=O)c4cc[nH]n4,SIM-732-ENA,Not Available,-15.014627
C[C@H](CC/C(=N\CC(=O)[O-])/O)[C@H]1CC[C@@H]2[C@]1([C@H](C[C@@H]3[C@H]2[C@@H](C[C@H]4[C@]3(CC[C@H](C4)O)C)O)O)C,DB08858,Not Available,-15.013522
Cc1ccc(cn1)C(=O)Nc2ccccc2c3[nH]nc(n3)C(C)C,EDB=105345,Not Available,-15.011383
c1ccnc(c1)c2[nH]nc(n2)NC(=O)c3cc(c[nH]3)Cl,T2K-499433,Not Available,-15.010326
COc1ccc(cc1)n2cnc3c2cc(cc3)c4n[nH]c(=S)o4,DB07058,Not Available,-15.010037
Cc1ccc(cc1)c2cc([nH]n2)C(=O)NCCCNS(=O)(=O)C,EDB=25049,Not Available,-15.009184
c1ccc2c(c1)[C@@H]([N@H+]3CCCC[C@H]3[C@H]2C(=O)N)c4c[nH]c5c4cccn5,SIM-189383-SAV,Not Available,-15.006584
Cc1c-2c([nH]nnc2c(c1O)CCCO)O,T2K-160509,Not Available,-15.005245
Cc1ccc(cc1)c2cc([nH]n2)C(=O)NC(C)(C)C[NH3+],T2K-281588,Not Available,-15.004835
Cc1ccc(o1)c2c(c[nH]n2)CNc3ccc4c(c3)cn[nH]4,SIM-451275-ZIN,Not Available,-14.999347
c1cc(cc(c1)c2nc[nH]n2)CNC(=O)c3ccc(o3)C(=O)N,T2K-212441,Not Available,-14.997707
Cc1ccc(cc1)c2[nH]c(nn2)SCc3[nH]c4cc5c(cc4n3)nc6ccccc6n5,SIM-436544-SAV,Not Available,-14.990428
CC(C)c1nc([nH]n1)c2ccccc2NC(=O)c3cccc4n3nnc4,SIM-137661-E15,Not Available,-14.987797
c1ccc2c(c1)c(n[nH]c2=O)CC(=O)N3C[C@H](C[C@H]3CO)O,SIM-456943-ENA,Not Available,-14.987770
c1ccc(cc1)c2nc([nH]n2)c3ccccc3NC(=O)c4ccc(cc4)N5CCCC5=O,EDB=164255,Not Available,-14.985493
c1cc2c(c(c1)C(=O)N)C[C@@H]([NH2+][C@H]2c3c[nH]c4c3cccn4)C(=O)[O-],SIM-259049-SAV,Not Available,-14.985159
Cc1c(ccc2c1cc([nH]2)C(=O)NCc3[nH]nc(n3)C4CC4)Br,T2K-476012,Not Available,-14.981181
c1cc(ccc1C(=[NH2+])N)OCCCCCCOc2ccc(cc2)C(=[NH2+])N,DB03808,Not Available,-14.974995
